,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
21839,Beneath the Blue,2010,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,Dolphin experts confront the US Navy when its sonar program is suspected of causing the animals' deaths.
21840,Dark Rising 2:  Summer Strikes Back,2011,insufficient sample,6.0,insufficient sample,7.0,Missing,Missing,"Two years after Jason Parks (Landy Cannon) saved Warrior Princess Summer Vale (Brigitte Kingsley) from her life hunting Killopoths in the demon dimension, a sudden surge of supernatural activity and violent attacks have resurfaced on our plane beyond the normal parameters of the portal. The Rising Dark Agency, a black ops division of the government headed by Colonel Haggerd (Michael Ironside), suspects that the mystic strikes suggests the work of Mardock, an evil Demon-god capable of destroying worlds. When a new demon sub-species disrupts Summer's wedding and eats her fiancée, the war on the new Demon Lord begins. With her group of misfits and their BFG's - Summer sets out to destroy Mardock, but no one is prepared for who they find behind the Dark Lord's ascension."
21841,Transformers Prime Beast Hunters: Predacons Rising,2013,insufficient sample,5.0,0.0,12.0,Missing,Missing,"A resurrected Unicron has taken over the now-lifeless body of Megatron to seek vengeance on the Autobots and ultimately, the destruction of Cybertron."
21842,L'Auberge rouge,2007,Missing,Missing,insufficient sample,9.0,Missing,Missing,"A group of travelers, including a monk, stay in a lonely inn in the mountains. The host confesses the monk his habit of serving poisoned soup to the guests, to rob their possessions and to bury them in the backyard. The story unfolds as the monk tries to save the guest's lives without violating the holy secrecy of the confession."
21843,Efterskalv,2015,insufficient sample,3.0,insufficient sample,1.0,Missing,Missing,"When John returns home to his father after serving time in prison, he is looking forward to starting his life afresh. However, in the local community his crime is neither forgotten nor forgiven."
21844,11:59,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Too much celebrating after scoring the year's biggest story leads to 24 missing hours in the life of photojournalist Aaron Doherty. Awakening in a wheat field with no memory of the previous day, Aaron struggles to account for the gap. Sent back in time when the phenomenon recurs, the progressively disoriented Aaron is left to untangle the vast political conspiracy that's behind it all."
21845,This Isn't Funny,2015,Missing,Missing,insufficient sample,6.0,Missing,Missing,Meeting the right person at the wrong time can be the best thing that ever happened to you.
21847,Loro chi?,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"David's life is changed forever after his meeting with Marcello, a clever con man."
21848,La mossa del pinguino,2014,Missing,Missing,insufficient sample,4.0,Missing,Missing,
21849,Prins,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"A troubled teenager attempts to conquer the girl he's in love with, who seems out of reach. He's lured into criminal activities and becomes alienated from family and friends."
21850,Huacho,2009,Missing,Missing,Missing,Missing,Missing,Missing,A Chilean family deals with the new values in a quickly changing world.
21853,Assalto ao Banco Central,2011,Missing,Missing,Missing,Missing,Missing,Missing,"""The Baron"" wanted to commit the perfect heist involving 3 tons of money and no violence. For this he would need the right people willing to get 1 million dollars to take part in this job. Based on true events, in 2005, 168,000,000 Brazilian Real (almost 80,000,000 US dollars) were stolen from a Brazilian Central Bank (Federal Reserve), making it the biggest peace-time robbery in history. It was perhaps the most audacious bank heist ever."
21856,Criminal Activities,2015,0.3076923076923077,13.0,0.0,12.0,Missing,Missing,Four young men make a risky investment together that gets them into trouble with the mob.
21859,Miasto 44,2014,insufficient sample,3.0,Missing,Missing,Missing,Missing,"City of Warsaw, Poland, August 1, 1944. Citizens have experienced inhuman acts of terror and violence during five long years of Nazi occupation. As the Soviet Army relentlessly approaches, the youngest and bravest among them rise up as one and face tyranny fighting street by street, but the price to pay will be high and hard the way to freedom."
21861,Life Inside Out,2014,Missing,Missing,Missing,Missing,Missing,Missing,"When a mother returns to her musical roots, she rediscovers the passion of her youth, and finds a way to connect with her troubled youngest son."
21862,A Murder in the Park,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Documentary filmmakers assert that Anthony Porter - a former death-row inmate who was spared the death penalty thanks to the efforts of a college journalism program - was actually guilty, and an innocent man was sent to prison."
21863,Sharpe's Revenge,1997,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Sharpe is framed as the thief who stole Napolean's gold, and he must clear his name to avoid execution. Meanwhile his wife Jane - urged on by a friend - makes some questionable choices."
21864,The Taint,2010,Missing,Missing,Missing,Missing,Missing,Missing,"The water is tainted. The Taint poisons the minds of men. It turns them into raging misogynists: monsters who want nothing more than to crush women's heads with rocks (or other objects). When society is transformed into a land of sadistic violence and horrible brutality, it is up to Phil O'Ginny and his hot friend, Misandra, to combat the horrible evil that is The Taint. Can they survive a world brimming with castration and endless head crushing?!"
21866,Those Who Feel the Fire Burning,2014,Missing,Missing,Missing,Missing,Missing,Missing,"As a group of refugees tries to enter Europe illegally by boat, a storm suddenly appears and all hell breaks loose when an old man falls overboard. His perception shifts into another dimension: a dark, hallucinatory place. Driven by a mysterious power and desperately in search of his loved ones, his soul passes by the everyday reality of many castaway refugees at the border of the alleged paradise, Europe. The old man's spirit observes people on the street being chased away like dogs, follows an illegal worker and a drug-addicted mother and slips inside crowded refugee shelters. Wandering through this limbo, the old man questions the meaning of his existence."
21867,Matka Minuksi,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Becoming Me is a film about three young women, Elli, Laura and Juulia. Each of them writes a blog on her life on the Internet, all of them sharing their lives with strangers. Each of them is struggling with the real or imagined demands and pressures of today’s society."
21868,Deep Blues,1992,insufficient sample,1.0,Missing,Missing,Missing,Missing,"This warm 90 minutes documentary shows us unknown blues musicians from Mississippi. They play everywhere : on the streets, in dirty little bars, in a barber shop, in big clubs. The film really captures the true faces of blues and shows us that this music had nothing to do with nostalgia or record company hypes.  Documentary on the Delta blues."
21870,Richard Pryor: Icon,2014,Missing,Missing,insufficient sample,5.0,Missing,Missing,Richard Pryor's impact on the craft of comedy and today's top comics is legendary and unrivaled. This program surveys the profound and enduring influence of one of the greatest American comics of all time.
21871,Plush,2013,insufficient sample,5.0,0.5833333333333334,12.0,Missing,Missing,"A young singer/songwriter, despite being married, becomes involved with her new guitarist, who she soon discovers has a dark past and may be a danger to her and those close to her."
21872,At Risk,2010,0.3333333333333333,12.0,Missing,Missing,Missing,Missing,"Detective Win Garano is asked to reopen a twenty-year-old murder case, and soon finds himself endangered by the political ambitions of a district attorney."
21875,Love is All: 100 Years of Love & Courtship,2014,Missing,Missing,Missing,Missing,Missing,Missing,"A magical and moving archive trip through the universal theme of love, from the very first kisses ever caught on film, through the disruption of war to the birth of youth culture, gay liberation and free love, we follow courting couples flirting at tea dances, kissing in the back of the movies, shacking up and fighting for the right to love."
21876,Anthony Jeselnik: Thoughts and Prayers,2015,Missing,Missing,Missing,Missing,Missing,Missing,There's no subject too dark as the comedian skewers taboos and riffs on national tragedies before pulling back the curtain on his provocative style.
21877,Anthony Jeselnik: Caligula,2013,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Anthony Jeselnik brings his signature dark and twisted point of view to this special. He holds nothing back, routinely saying things most wouldn't ever dare. Anthony is not for the easily offended or humorless."
21878,The Leisure Class,2015,insufficient sample,5.0,insufficient sample,10.0,Missing,Missing,A man attempts to marry into a wealthy family.
21880,Taikon,2015,Missing,Missing,Missing,Missing,Missing,Missing,"She has been called the Martin Luther King of Sweden. This documentary about Katarina Taikon depicts one of our most beloved children's literature writers and human rights champions, as well as the Sweden she fought against, with, and for."
21881,Starring Adam West,2013,Missing,Missing,Missing,Missing,Missing,Missing,A documentary following the career ups and downs of television's Batman as his confidants fight to get him a star on the Hollywood Walk of Fame.
21882,Manson Family Vacation,2015,insufficient sample,5.0,insufficient sample,3.0,Missing,Missing,"The story of two brothers: one who’s devoted to his family, the other who’s obsessed with the Manson Family."
21883,Point Break,2015,Missing,Missing,0.16666666666666666,12.0,Missing,Missing,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break""."
21890,Antigang,2015,insufficient sample,5.0,Missing,Missing,Missing,Missing,A french police unit that try to stop a group of criminals.
21891,The Smile Man,2013,insufficient sample,4.0,insufficient sample,2.0,Missing,Missing,"A gentleman deals with the consequences of a car accident, which has left him with a spinal injury that means he has a permanent smile on his face."
21892,Glassland,2015,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"In a desperate attempt to reunite his broken family, a young taxi driver becomes entangled in the criminal underworld."
21893,The Ventriloquist,2012,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,A ventriloquist struggles to survive with no audience while he becomes lonely- his only friend his puppet.
21894,Envelope,2012,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Evgeniy's hobby is to send fake letters to real countries. He has collected a letter from every country except New Zealand, and he sends a letter there. Things turn worst when he actually receives a letter from someone there."
21896,Family Guy Presents: Seth and Alex's almost live comedy show,2009,insufficient sample,3.0,insufficient sample,2.0,Missing,Missing,"A commercial-free variety special starring Seth MacFarlane and his ""Family Guy"" co-star Alex Borstein. The half-hour special will highlight the duo's subversive and unique comedic sensibilities and feature original animation, live-action performances of ""Family Guy's"" most memorable musical numbers, comedy sketches and surprise celebrity guests."
21897,Heart of a Dog,2015,insufficient sample,6.0,insufficient sample,4.0,Missing,Missing,"Lyrical and powerfully personal essay film that reflects on the deaths of her husband Lou Reed, her mother, her beloved dog, and such diverse subjects as family memories, surveillance, and Buddhist teachings."
21898,Bedfellows,2008,Missing,Missing,Missing,Missing,Missing,Missing,"When a woman is being called in the middle of the night, she finds out that it's not her husband laying next to her."
21901,Room 8,2013,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Thrown to rot in a narrow and gloomy cell of a hideous Soviet prison, a weary new inmate struggles to come to terms with the new reality. Within the grey cage, an unwelcoming fellow convict cautions the newcomer not to touch the intriguingly mysterious red wooden box which rests on the lower bunk, moreover, not even think of opening it. Why is there so much secrecy about the contents of the box? Could there be hiding the means to his escape?"
21903,Paternity Leave,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Four years into his first stable relationship, a man finds out that he is pregnant with his partner's baby."
21907,Winter on Fire: Ukraine's Fight for Freedom,2015,Missing,Missing,Missing,Missing,Missing,Missing,"A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich."
21909,eCupid,2011,insufficient sample,5.0,Missing,Missing,Missing,Missing,"A sparkling romantic comedy which takes online dating to the extreme! Marshall is an over-worked ad exec who is suffering from a serious case of the seven year itch with his loving boyfriend. As Marshall’s 30th birthday nears he sets hell-bent on changing his life and comes across a mysterious dating app called eCupid which quickly turns his world upside down, overwhelming him sexy guys at every turn! Firing on all cylinders with a sharp script, hot cast and even an extended cameo from Hollywood legend Morgan Fairchild, eCupid will win your heart!"
21910,Talvar,2015,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,A hardened cop deals with three conflicting perspectives involving a brutal double murder. The case is complicated as the prime suspects are the parents who supposedly killed their teenage daughter.
21912,Varg,2008,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"After extricating 17-year-old Lisa Halle from a life of prostitution in Copenhagen, private investigator Varg Veum becomes ensnared in a tangle of parental neglect and bad love when he is hired to locate Lisa's boyfriend, Peter Werner."
21913,"Continental, un film sans fusil",2007,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"Four people are affected by one man's disappearance: Lucette, his wife, who anxiously awaits his return; Louis, a young father whose relationship with his wife is going through confusing times; Chantal, a hotel receptionist who dreams of sharing her life with someone else; Marcel, an ex-gambler confronted by the realities of aging."
21917,3x3,2009,Missing,Missing,Missing,Missing,Missing,Missing,"A night watchman spends time on a basketball court throwing a ball into the basket. He has become an expert. He shows his abilities to a simple janitor, who also like him, is there all night."
21918,Falling Overnight,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Falling Overnight tells the story of twenty-two year old Elliot Carson on the day before he has risky surgery to remove a brain tumor. Facing what could be his last night, Elliot’s path intersects with Chloe Webb, a young photographer who invites him to her art show. Elliot welcomes the distraction and as the night descends, Chloe takes him on an intimate and exhilarating journey through the city. But as morning approaches, and Chloe learns of Elliot’s condition, the magic of the evening unravels, and they must together face the uncertainty of Elliot’s future."
21919,My Little Pony: Equestria Girls - Rainbow Rocks,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Music rules and rainbows rock as Twilight Sparkle and pals compete for the top spot in the Canterlot High ""Mane Event"" talent show. The girls must rock their way to the top, and outshine rival Adagio Dazzle and her band The Dazzlings, to restore harmony back to Canterlot High."
21923,Souls of Zen: Ancestors and Agency in Contemporary Japanese Temple Buddhism,2012,Missing,Missing,Missing,Missing,Missing,Missing,"The Japanese population’s reaction to the catastrophe of March 2011 has been described as “stoic” by the Western media. The Japanese code of conduct is indeed deeply rooted in their Buddhist traditions, and young filmmakers Tim Graf and Jakob Montrasio observe in detail what this means for the people and their religion. At graveyards, in temples, at monasteries and with families, they question the impact this triple affliction has had on the lives and beliefs of the inhabitants. How deeply do their beliefs affect their grieving? What role do the monks play in assisting people with their grief? And, what effects has this enormous catastrophe had on their religious rituals? SOULS OF ZEN inserts the events of March 2011 into the context of traditional Zen Buddhism, examining Japan’s religiousness and the beliefs of those practising it at a crucial turning point."
21924,Villmark 2,2015,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"An old sanatorium is deteriorating in an isolated forest in the mountains. Five contract workers have taken on the task of tracking the huge building for hazardous waste before it's demolished. They realize that the job is more than a search for asbestos and mercury when they encounter the building's frightening past. You can demolish a building, but never remove the past."
21925,Hitchcock/Truffaut,2015,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"Filmmakers discuss the legacy of Alfred Hitchcock and the book “Hitchcock/Truffaut” (“Le cinéma selon Hitchcock”), written by François Truffaut and published in 1966."
21927,The 5th Wave,2016,0.25,16.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man",16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.
21928,GÃ¥ med fred Jamil - Ma salama Jamil,2008,Missing,Missing,insufficient sample,1.0,Missing,Missing,"An Arabic tale that takes place in Scandinavia. About ancient religious hatred, about love, punishment, guilt and redemption, about being responsible for one's own actions and refusing a path of violence. Jamil stands in the middle. He is fighting the war of his life; a war within himself."
21929,Prancer Returns,2001,insufficient sample,2.0,Missing,Missing,Missing,Missing,"This holiday-themed children's film offers a unique take on the legend of Santa Claus and his tiny reindeer. In this movie, a young boy finds a deer in the forest he is sure is Santa's beloved Prancer. Determined to return the creature to the North Pole and his rightful destiny, the child overcomes the cynicism of his family to teach them and us a lesson about the true spirit of Christmas."
21930,Jonathan degli orsi,1995,Missing,Missing,Missing,Missing,Missing,Missing,"A young boy witnesses his parents' murder. Later, as he grows up, he befriends a bear in the wilderness and the chief of a local Indian tribe, and he stays with the Indians, but makes an enemy of the chief's son. As he enters adulthood he sets out to find the men responsible for his parents' deaths"
21932,A Very Murray Christmas,2015,0.4166666666666667,12.0,0.42857142857142855,14.0,Missing,Missing,"Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit."
21933,Elf: Buddy's Musical Christmas,2014,insufficient sample,3.0,0.18181818181818182,11.0,Missing,Missing,Santa narrates the story of Buddy's travels to New York City to meet the father he never knew he had. Along the way his unrelenting cheer transforms the lives of everyone he meets and opens his father's eyes to the magic of Christmas.
21934,Wakko's Wish,1999,Missing,Missing,Missing,Missing,Missing,Missing,"Steven Spielberg Presents Animaniacs: Wakko's Wish, usually referred to as Wakko's Wish is a 1999 American direct-to-video animated tragicomedy film based on the Warner Bros. 1993-98 animated series, Animaniacs, and also the swan song to the original series before its renewal in 2017. The film relocates all the Animaniacs characters to a quasi-medieval fairy tale world and portrays their race to find the wishing star that will grant them a wish. While the film was released during the Christmas season, the holiday is not a factor in its plot, though the events do take place during winter."
21936,L'Affaire SK1,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"The hunt, capture and trial of Guy Georges, one of France's most notorious serial killer."
21937,L'Art de la fugue,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Patrick, a travel agent in his early 30s, lives with Arthur, an immigration lawyer; but for a long time, Patrick has been sleeping on an air mattress on the floor of their bedroom. His younger brother, Tony, plans to marry his high school sweetheart but is having an affair that is far more satisfying than his relationship with his fiancee. Their older brother, Ryan, is divorced, living at home and working at his parents’ hopelessly unprofitable men’s clothing store. And McCauley soon makes achingly clear that the parents’ marriage is far from happy."
21939,Pleased to Meet Me,2013,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Rocker Pete Jones is in trouble. He’s solo in his personal and professional life and he can’t seem to finish his long-awaited album. Threatened with bankruptcy and a lawsuit from his label, Pete turns to his lost love and former producer-turned-radio-reporter Laura Klein for help. Together, they form an eclectic group of musicians who have never met to create a band, for one day and one day only."
21940,Koara Kacho,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Minoru Kawasaki directs this comedic psychological thriller that follows a large koala as he looks for help from several of his closest friends, which include a giant rabbit and frog. A hardworking executive at a pickle company, Mr. Tamura stands out from other employees because he's a koala bear who stands six feet tall. When his human girlfriend is found murdered, the blackout-prone Tamura goes on the run and tries to solve the mystery."
21941,Orania,2013,Missing,Missing,Missing,Missing,Missing,Missing,"Orania is a remote village in the barren centre of South Africa, an ""intentional community"" where only white Afrikaans people live - a culturally homogeneous place in a multicultural country. What lies beneath this peculiar societal experiment? A feature-length documentary about cultural identity and the thin line between self-determination and discrimination."
21943,"10,000 Days",2014,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"10,000 Days ago, Comet 23 struck Earth with the magnitude of all the nuclear weapons in the world sending the planet into a deep freeze. Now, 27 years in the future, those who survived are locked in an epic battle of life or death."
21945,Call Me Claus,2001,insufficient sample,7.0,insufficient sample,4.0,Missing,Missing,"When Lucy Cullins, a successful but cranky producer at a home shopping network, hires an actor named Nick to play Santa Claus on the network she gets more than she bargained for."
21946,The Wiz Live!,2015,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,"Winner of 7 Tony Awards, including Best Musical, The Wiz was a massive Broadway hit which spawned a dismal feature film starring Diana Ross and Michael Jackson. Executive Producers Craig Zadan and Neil Meron have assembled a Tony-winning creative team, the imaginative Cirque du Soleil Theatrical and a diverse cast of showstoppers designed to create an eye-popping new take on the musical unlike anything ever seen."
21947,Spud 3: Learning to Fly,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,"As Spud Milton continues his awkward stagger through adolescence, he learns one of life's most important lessons: When dealing with women and cretins, nothing is ever quite as it seems. ""I'm practically a man in most areas,"" writes Spud confidently on his sixteenth birthday. The year is 1992 and, in South Africa, radical change is in the air. The country may be on the bumpy road to an uncertain future, but Spud Milton is hoping for a smooth ride as he returns to boarding school as a senior. Instead, he discovers that his vindictive arch enemy is back to taunt him and that a garrulous Malawian has taken residence in his dormitory, along with the regular inmates and misfits he calls friends. Spud's world has never seemed less certain; he attempts to master Shakespeare, wrestles constantly with his God, and the power of negative thinking, and develops an aversion to fried fish after a shocking discovery about his grandmother, Wombat."
21949,Reaper,2015,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,Criminals and a beautiful but cunning hitchhiker must battle a supernatural force known as the Reaper.
21952,Le dernier souffle,1999,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,
21953,Louder Than Words,2013,insufficient sample,5.0,0.45454545454545453,11.0,Missing,Missing,"After the unexpected death of their daughter, a couple work to build a state of the art children's hospital where families are welcomed into the healing process."
21954,Eddie Izzard: Unrepeatable,1994,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Recorded one night at the Albert Theatre in March 1994, when Eddie Izzard was playing a limited seven week sold-out run of his celebrated stand-up show."
21955,Sanjay's Super Team,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"SANJAY'S SUPER TEAM follows the daydream of a young Indian boy, bored with his father's religious meditation, who imagines ""a kind of ancient, Hindu version of The Avengers,"" with the gods appearing like superheros."
21957,Schneider vs. Bax,2015,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,"On his birthday, a hitman reluctantly takes on the easy task of killing a writer, only to find the job a lot more difficult than expected."
21962,Le Vent de la nuit,1999,insufficient sample,2.0,Missing,Missing,Missing,Missing,A housewife's affair with a younger man goes nowhere.
21963,Some Kind Of Hate,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"When a troubled teen is subjected to severe bullying, he accidentally conjures the vengeful ghost of Moira Karp. Once a teenage girl pushed to suicide, Moira is now an unstoppable force on a mission of gruesome retribution. But when she goes to far, he must prevent her from spiraling out of control in this passionate and vividly violent supernatural thriller."
21965,Strandvaskaren,2004,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Hundred years ago, three students at the Hellestads Boarding School were brutally slaughtered, the murderer drowned himself in a lake nearby and his body was never found. The story has become a legend for generations of students as well as a yearly festivity. Sara, a student, is writting an essay based on the legend and uncovers new facts from the event that will cast dark shadows on the family name of one of the school's main benificiaries. On the night of the hundreth anniversary, the festivities go awry, students disappear and something dark and unknown is moving through the schools corridors..."
21966,Svart Lucia,1992,insufficient sample,3.0,Missing,Missing,Missing,Missing,High school student Mikaela is attracted by her Swedish teacher Göran and writes an erotic novel for his class.
21968,Highway of Tears,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,"In Canada, more than 500 cases of Aboriginal women have gone missing or been murdered since the 1960s. Half the cases have never been solved. Now find out what First Nation leaders are doing to try and swing the pendulum in the other direction."
21971,Die andere Heimat - Chronik einer Sehnsucht,2013,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"Follow-up to the TV trilogy ""Heimat"", this time for cinemas, set again in the fictional village Schabbach in the Hunsrück region of Rhineland-Palatinate."
21973,Quantum Apocalypse,2010,insufficient sample,1.0,0.45454545454545453,11.0,Missing,Missing,A group of talented but rebellious 'rock-star scientists' find themselves in a race against time to save Earth when a comet makes an unexpected turn towards our blue planet where all life may cease to exist within days if our small town heroes fail to find a solution.
21975,The 12 Disasters of Christmas,2012,insufficient sample,9.0,Missing,Missing,Missing,Missing,"Just in time for the joyous holiday season, this film connects the ancient Mayan prophecy of worldwide destruction at the end of 2012, and the iconic holiday song, The 12 Days of Christmas. But there is hope: a father learns that his daughter is really the ""Chosen One"" who, alone, can stop further catastrophe - if he can stave off the lunatic townspeople blaming her for the community's destruction."
21976,Earthfall,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"As a rogue planet roars through our solar system, it acts as an intergalactic magnet that pulls Earth in its wake. Meteors destroy major cities. Fire and ice storms engulf the land. Casualties are in the millions. And as the situation grows even worse, Steve Lannon is determined to reunite with his wife and teenage daughter. But when they stumble into a secret government installation, they'll uncover a nuclear mission that will either blast our planet back into orbit or guarantee front row seats to the end of the world."
21977,10.0 Earthquake,2014,insufficient sample,1.0,insufficient sample,9.0,Missing,Missing,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger."
21978,Mega Shark vs. Mecha Shark,2014,0.06666666666666667,15.0,Missing,Missing,Missing,Missing,"When another Mega Shark returns from the depths of the sea, world militaries go on high alert. Ocean traffic grinds to a standstill as everyone lives in fear of the insatiable beast. Out of options, the US government unleashes the top secret Mecha Shark project -- a mechanical shark built to have the same exact characteristics as Mega. A pair of scientists pilot the mechanical creature as they fight Mega in a pitched battle to save the planet. But when faulty mechanics cause the Mecha to go after humans, the scientists must somehow guide Mega to Mecha in hopes that the two titans will kill each other - or risk untold worldwide destruction."
21979,Chi-Raq,2015,0.21428571428571427,14.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago."
21980,Fateful Findings,2013,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A small boy discovers a mystical power as a child. He is then separated from his childhood girlfriend. He grows up to be a computer scientist who is hacking into the most secret national and international secrets, as well as being an acclaimed novel writer. His childhood 'finding' gives him amazing paranormal powers. He is reunited with the childhood girlfriend, mystically, on his hospital deathbed... as his relationship with his current drug addict girlfriend is deteriorating. The passions build between the threesome. Mystical, psychiatric and worldly forces rise to prevent him from revealing the hacked secrets. He attempts to reveal all in a Washington DC large press conference, with 'fateful' and dangerous consequences."
21981,Heartstopper,2006,insufficient sample,5.0,0.2727272727272727,11.0,Missing,Missing,Two hospitalized young people discover that things can get even worse when the dilapidated institution is stranded by a severe storm and a maniac stalks the corridors butchering the patients and staff.
21982,Naked as We Came,2013,Missing,Missing,Missing,Missing,Missing,Missing,"Love, loss and hope are tumultuously explored amidst a tranquil backdrop and asks us all the question: What is your dream?  After an unexpected phone call, Laura and her brother Elliot rush to their family’s country estate to find Lilly their mother gravely ill and living with a handsome young stranger named Ted. Estranged for some time, their mother’s condition sets Laura and Elliot on a path to realizing where their own lives have gone wrong. Lilly, on the other hand, has mellowed from the controlling woman she was and is hoping to pass on some wisdom to her children. Now her kids find themselves dealing with their own feelings of resentment and broken dreams while trying to figure out how Ted fits into their mother’s life. Elliot even sleeps with Ted to break some barriers. But Ted has a secret of his own."
21984,Eating Out: Drama Camp,2011,insufficient sample,3.0,insufficient sample,7.0,Missing,Missing,"With raging boy hormones and the laugh quotient turned on full, Chris Salvatore and Daniel Skelton return, along with Rebekah Kochan and cult icon Mink Stole in the fourth installment of Q. Allan Brocka's hilarious and over-the-top sexual antic-laden Eating Out series!"
21985,Madeline: Lost in Paris,1999,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Madeline is the smallest of twelve girls in a boarding school, in an old house in Paris. When long lost Uncle Horst pays a surprise visit to Madeline, promising to move her to a new home in Vienna, her longing for a family seems to be fulfilled. Madeline becomes suspicious when her new Uncle loses his refined accent and takes an unexplained detour. Knowing she's in trouble Madeline leaves a trail. It then turns out that uncle Horst is actually Henri, a miserable lackey who works for an even more miserable woman who runs a dingy factory. Ultimately Madeline helps the orphans who work there by notifying the outside world of their plight."
21986,Babysitting 2,2015,insufficient sample,4.0,insufficient sample,7.0,Missing,Missing,"Franck and his girlfriend Sonya, plus some of their friends go on holiday in Brazil. Franck, his friends, two girls and Sonya's grandmother leave to visit a cave, but everything goes wrong and their crazy adventures begin."
21987,My Life Directed by Nicolas Winding Refn,2014,Missing,Missing,insufficient sample,3.0,Missing,Missing,"A documentary directed by Winding Refn's wife, Liv Corfixen, and it follows the Danish-born filmmaker during the making of his 2013 film Only God Forgives."
21988,Rageh Inside Iran,2007,Missing,Missing,Missing,Missing,Missing,Missing,"Documentary presented by Rageh Omaar which reveals the lives, hopes and fears of the young generation of Tehran, the most intriguing, talked about but least understood city in the world today.  Omaar and director Paul Sapin spent a year arranging the permissions and contacts for the film, who include a renowned female photojournalist, a woman who is the CEO of an international transport company, the editor of a youth magazine, the staff at a drug rehab centre and a pop star."
21989,The Irrefutable Truth About Demons,2000,Missing,Missing,insufficient sample,4.0,Missing,Missing,"In the place between what you know, and what you fear, demons rule. All hope is stripped away as demonic forces overcome you. Dr. Harry Ballard has just unearthed the essence of evil. He’s a marked man, a living sacrifice, thrown to the depths of the demon world. At his side is a beautiful young woman – an ex-cult member who’s experienced their immeasurable power."
21991,Weekend of a Champion,2013,insufficient sample,4.0,insufficient sample,1.0,Missing,Missing,Roman Polanski spends the weekend with World Champion F1 Driver Jackie Stewart as he tries to win the 1971 Monaco Grand Prix. This give us a rare 'backstage' view into the life of a F1 driver at the peak of his abilities.
22000,Double Down,2005,Missing,Missing,Missing,Missing,Missing,Missing,An edgy action thriller set in Las Vegas during a terrorist attack. A genius computer loner takes control of the city and the attack as he fights with his fits of overwhelming depression and obsessions with love and death.
