,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
24238,Ordinary World,2016,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"Perry is a happily married father of two living a comfortable but sedate life in the suburbs. On the occasion of his 40th birthday, he seeks to revisit his former life as the lead singer in a popular punk band though his middle-aged reality quickly (and hilariously) clashes with the indulgences of his youth."
24240,Hierankl,2003,insufficient sample,4.0,insufficient sample,5.0,Missing,Missing,"Lene Thurner is standing on a train platform in Munich. She has to decide: back to Berlin where she lives, or toward the south, where at the foot of the Alps her family lives on the lonely farm “Hierankl”."
24242,Onnenonkija,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Lifestyle blogger Marja ( Minka Kuustonen ) must not leave the blog to take off, even though the company is hard. The money is going, but it just does not come. Marja collides Olaviin ( Mew Mew Power ). Olavi was born golden spoon in your mouth, but he just wants to be ordinary. Screwball Olavi could be a solution to the crisis of astute cash shortages and to Berry 's successor amounts falling. Olavi women do not know anything terribly."
24245,I Am Wrath,2016,0.0625,16.0,insufficient sample,9.0,Missing,Missing,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.
24246,One Survivor Remembers,1996,Missing,Missing,Missing,Missing,Missing,Missing,"Coproduced by the U.S.Holocaust Memorial Museum Research Institute,this Academy Award-winning documentary relates the harrowing story of Gerda Weissmann Klein and her journey of survival and remembering both before and after the war."
24248,Brand: A Second Coming,2015,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"Comic Russell Brand uses drugs, sex and fame in a quest for happiness, only to find it remains elusive. As he explores iconic figures such as Gandhi, Malcolm X, Che Guevara, and Jesus, he transforms himself into a political antagonist."
24249,Precious Cargo,2016,0.21428571428571427,14.0,insufficient sample,7.0,Missing,Missing,"After a botched heist, Eddie  a murderous crime boss, hunts down the seductive thief Karen who failed him. In order to win back Eddie’s trust, Karen recruits her ex-lover and premier thief Jack to steal a cargo of rare precious gems. But when the job goes down, allegiances are betrayed and lines are crossed as Jack, Karen, and Eddie face off in a fateful showdown."
24251,It's in the Blood,2012,Missing,Missing,insufficient sample,2.0,Missing,Missing,"One year after a tragic incident tore their family apart, a grieving son and his estranged father embark on a journey into the wild to reconcile their past. When a horrifying accident leaves Russell badly injured, and strands them in the wild, it is up to October to save them both. However, this wilderness is not what it seems, and as they deteriorate, so to does their concept of reality."
24252,Russell Howard Live: Dingledodies,2009,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Recorded at Brighton Dome as part of his twice extended sell-out Dingledodies tour (which played to over 125,000 people), the show sees the star of Mock the Week (BBC Two) and Russell Howard’s Good News (BBC Three) share his observations on life. Packed with his trademark mix of eloquent gags and deft storytelling this is the critically acclaimed show from one of the hottest names in stand-up."
24253,Russell Howard: Right Here Right Now,2011,Missing,Missing,Missing,Missing,Missing,Missing,"One of Britain's most exciting and popular stand-up comedians, Russell Howard is back in 2011 with his third sell-out tour Right Here, Right Now. The star of Russell Howard's Good News and Mock The Week never fails to entertain with his trademark mix of eloquent gags and deft storytelling."
24254,Russell Howard: Live,2008,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Russell has been busy cementing his place as one of the hottest properties in comedy with his BBC6 Music show every Sunday, loads of Mock The Week and Never Mind The Buzzcocks on BBC2, Would I Lie To You? and Live At The Apollo on BBC1, Law of the Playground on Channel 4 and Tough Gig, The Brits and The British Comedy Awards on ITV! But it is on stage where Russell really storms it."
24258,Motel Seoninjang,1997,insufficient sample,1.0,Missing,Missing,Missing,Missing,"The film consists of four episodes, all of which take place in Room 407 of Motel Cactus, a love hotel in Seoul."
24259,Billa,2007,insufficient sample,5.0,Missing,Missing,Missing,Missing,"The intertwined stories of an international Don in Malaysia, David Billa, chased by the cops, an Indian police officer, a woman who wants to avenge the death of her brother, and a lowly thief, Velu who shares with Billa, an unusual connection."
24260,Arrambam,2013,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,"The film's plot is set in the backdrop of 26/11 serial blasts in Mumbai, and revolves around Ashok Kumar (Ajith), who is on a mission to expose a scam regarding faulty bullet proof jackets that are provided to security forces, which resulted in many bloody deaths including his best friend and colleague, Assistant Commissioner Sanjay (Rana)."
24266,Rajathandhiram,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Three small-time criminals take up an offer to rob one of the biggest jewellery shops in the city. Will they be successful in their attempt, given that the store's owner, a ruthless man, is aware of the plan?"
24269,Penumbra,2012,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,A woman hesitantly rents an apartment to an eerie man who she soon realizes has a part in the solar eclipse that is taking place.
24275,Vaali,1999,insufficient sample,4.0,Missing,Missing,Missing,Missing,A man struggles to deny his attraction to his twin brother's new bride.
24276,Villan,2002,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"One of the twins is a bus conductor and the other is handicapped. The elder one, Shiva, overhears his parents' plot to kill his mildly retarded brother, Vishnu. He runs away to another city, with his adorable brother, and strives hard to look after Vishnu. As a result of an incident when 'dada' Sundara Moorthy, who runs a beggar trade beats Vishnu brutally, Vishnu becomes handicapped for life. Matters worsen when Sundara Moorthy becomes the chairman of the institute for the physically handicapped. How Shiva deals with the situation forms the rest of the story. Meanwhile Thangam is in love with Shiva, though he does not know this. Later she gives up her love and lets Lavanya marry Shiva."
24279,Amarkalam,1999,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"Vasu is a tough street crook who lives at a movie theater. One day while transporting the reels of a new film, he clashes with a music student Mohana. Mohana is the daughter of the Police Commissioner, who Tulsidas an ex-gang leader released from jail has an old grudge against. He tells Vasu to kidnap Mohana for two days in order to ruin the family's honor. While being held captive by Vasu, Mohana falls in love with him after hearing him sing. Vasu rejects her love, but on learning of it, Tulsidas pays him to pretend to be in love with her. By the time Tulsidas learns that his enmity with the police commissioner is false and tells Vasu to stay away from Mohana it is too late, Vasu's love has become real."
24283,"Palo Alto, CA",2007,Missing,Missing,insufficient sample,6.0,Missing,Missing,"On their last night of Thanksgiving break, four old friends, now all college freshmen, realize their small town has more meaning than they ever imagined."
24287,Broken Side of Time,2013,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Over a million women have modeling portfolios online. BROKEN SIDE OF TIME is the story of Dolce, one of the models who've made a career of it. But now 30, and tired of competing with 18-year-olds, Dolce realizes what makes her feel most alive is also killing her. Before starting a new career behind the camera, she embarks on a long road trip home, shooting with her favorite photographers one last time, and shedding her lifestyle-acquired vices along the way. Combing real photoshoots shot cinéma vérité-style with a narrative based on some very real-life adventures in front of the lens, BROKEN SIDE OF TIME is a dark, sexual glimpse into a world never before captured in a film. A world where any woman can play the role of a model, and any man can be a photographer, and where even the best of them must consider whether the fame and money is worth the cost."
24288,Desert Dancer,2014,insufficient sample,9.0,insufficient sample,4.0,Missing,Missing,"Inspirational true story of Iranian dancer Afshin Ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban."
24289,Coastlines,2002,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"An ex-con returns to his Florida hometown after three years and becomes involved with the wife of his best friend, the local sheriff."
24290,Max Havoc: Curse Of The Dragon,2004,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Ex-kickboxing champion turned sports photographer Max Havoc again finds himself in Guam on a publicity photo shoot. Max's helpful ways land him in the lives of the vacationing sisters Jane and Christy Goody who have acquired a rare jade dragon, which belongs to the ruthless Japanese Yakuza who will stop at nothing to get it back. It's up to Max to stop the Yakuza, save the sisters and restore order to the peaceful island."
24291,Mother's Day,2016,insufficient sample,6.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,Intersecting stories with different moms collide on Mother's Day.
24292,Mothers and Daughters,2016,Missing,Missing,0.7692307692307693,13.0,Missing,Missing,Interwoven stories of what it is to be a mom seen through the lens of photographer Rigby Gray.
24293,Manhattan Night,2016,Missing,Missing,insufficient sample,10.0,Missing,Missing,"Porter Wren is a Manhattan tabloid writer with an appetite for scandal. On the beat he sells murder, tragedy, and anything that passes for the truth. At home, he is a dedicated husband and father. But when Caroline, a seductive stranger asks him to dig into the unsolved murder of her filmmaker husband Simon, he is drawn into a very nasty case of sexual obsession and blackmail--one that threatens his job, his marriage, and his life."
24294,Die Wolke,2006,insufficient sample,3.0,0.375,16.0,Missing,Missing,DIE WOLKE (The Cloud) is about a breakdown of a nuclear power station in Germany and the story of two teenager-lovers Hannah and Elmar who take refuge. 38.000 people die and Hannah unfortunately becomes contaminated.
24295,Micro Men,2009,insufficient sample,1.0,insufficient sample,7.0,Missing,Missing,"In 1979 Clive Sinclair, British inventor of the pocket calculator, frustrated by the lack of home investment in his project,the electric car, also opposes former assistant Chris Curry's belief that he can successfully market a micro-chip for a home computer. A parting of the ways sees Curry, in partnership with the Austrian Hermann Hauser and using whizz kid Cambridge students, set up his own, rival firm to Sinclair Radionics, Acorn. Acorn beat Sinclair to a lucrative contract supplying the BBC with machines for a computer series. From here on it is a battle for supremacy to gain the upper hand in the domestic market."
24297,Alley Cats Strike,2000,insufficient sample,1.0,Missing,Missing,Missing,Missing,A group of hip retro teenage outsiders become involved in an interschool bowling rivalry.
24298,Gotta Kick It Up,2002,Missing,Missing,insufficient sample,3.0,Missing,Missing,"This was going to be the first year that Marshal Middle School was not going to have a dance team. All that changes when the new Biology teacher, Ms. Bartlett, agrees to be the coach. Now the girls need to prove that they are ready to compete and are able to win; not only to themselves, but to their parents and coach. Using the chant ""si, se puede"" or ""yes, I can"" the Dance team builds their confidence to perform."
24299,What We Do Is Secret,2008,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"A biopic of punk legend Darby Crash and his band, the Germs."
24302,Snowden,2016,Missing,Missing,Missing,Missing,Missing,Missing,CIA employee Edward Snowden leaks thousands of classified documents to the press.
24307,Gundress,1999,Missing,Missing,Missing,Missing,Missing,Missing,"In 2100, the newly built Bayside City serves as Japan's premier international port. The Angel Arms Company is established by a former policewoman named Takako, to help wage war on terrorism with armed security suits. When the mayor is assassinated, the women of Angel Arms end up protecting the evil crime-lord Hassan, in hopes that his information will help bring down a global terror ring. Takako's back is to the wall as a band of criminals plot to kill Hassan, and the organization's leader is revealed to be the former lover of Angel Arms' own Alisa."
24308,Crystania no densetsu,1995,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Ashram, desperate to find a home for his people, is tricked into selling his soul. 300 years later, Pirotesse's devotion to her king remains unshaken. In the sacred world of Crystania, amidst a civil war waged by shape-changing warriors, she searches for her beloved Ashram. She meets Redon, a young prince obsessed with avenging his murdered parents. Together, they confront Ashram's captor Barbas."
24319,Karas: The Prophecy,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Tokyo: a city populated by both humans and ghostly beings. They exist in both dimensions, seen and unseen: spirits, apparitions, demons. The balance between these two dimensions has long been upheld by the city's guardian crow Karas and his masters. But that balance has been thrown into disarray as Eko, a former Karas, has attempted to seize power and bring order to the streets through force. The entity Yurine, who represents the will of the people, stands in his way with her newly risen Karas. Now an ageless battle stretching across both dimensions and killing humans and spirits alike is in progress. Karas is humanity's last hope."
24320,Zone of the Enders: 2167 Idolo,2001,Missing,Missing,Missing,Missing,Missing,Missing,"The Buffram army pilots Radium and Viola are the best in their class, and as such have been chosen to spearhead testing of a new type of weapon. Mars hopes this weapon will liberate them from the Earth's tyranny. The new technology called the Orbital Frame is powered by an extremely rare and powerful source known as Metatron.  Pilot Radium is sucked into the power complex of Metatron turning him from a nice guy into a bloodthirsty maniac. And when Earth finds out about this secret weapon, they assault the Mars research base in an attempt to steal the Orbital Frame. During this raid Rachel Stewart Links, head scientist of development, and Radium's girl friend Dolores are abducted. But the Earth forces failed to capture the Idolo Orbital Frame. In an act of love Radium races off to the Buffrum army orbital base to save Dolores and what ensued was what history would call the Deimos Incident, a terrorist action by the Mars revolutionaries."
24321,Sentou Yousei Yukikaze,2002,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Thirty-three years ago, an alien force known as the ""JAM"" invaded Earth through a dimensional portal over Antarctica. Earth's forces managed to drive the JAM away to a distant planet designated as ""Fairy"". While the majority of Earth's population is unaware of the JAM's presence, the war continues on Fairy, where Rei Fukai is an SAF (Special Air Force) pilot assigned to pilot ""Yukikaze""—an advanced reconnaissance fighter plane equipped with a near-sentient A.I. that detects the presence of the JAM within its path."
24322,Sin: The Movie,2000,Missing,Missing,Missing,Missing,Missing,Missing,"It is the near future, and the city of Freeport teeters on the verge of total collapse. The twin tides of rampant crime and ruinous graft face only one barrier: the elite strike force HARDCORPS. Led by Colonel John Blade, HARDCORPS is the last force for justice in the darkening city."
24326,Special Correspondents,2016,insufficient sample,4.0,0.45454545454545453,11.0,Missing,Missing,A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.
24333,Ruin Explorers,1995,Missing,Missing,Missing,Missing,Missing,Missing,"Ancient curses, enchanted artifacts and plain old fashioned dungeon diving: that's what Fam and Ihrie do for a living - whenever these lovely young ladies can get someone to pay them for it, that is. As two highly trained magic users with slightly faulty spelling abilities, they're off on a quest for the ""Ultimate Power."" All they have to do is find three artifacts: the Proof Of Royalty, the Sword of Sargus and the Mirror of Truth. So how hard can it be?"
24337,Galerions Rion,2004,Missing,Missing,Missing,Missing,Missing,Missing,"A boy awakes, imprisoned in a hospital without a name or memory. He is immediately attacked and discovers to his surprise that he has incredible telekinetic powers. A girl, her psychic voice calling for help inside his head, sends him on a adventure to save her: And by saving her, he will save all humanity."
24338,Sacrifice,2016,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"Sacrifice is the story of consultant surgeon, Tora Hamilton, who moves with her husband, Duncan, to the remote Shetland Islands, 100 miles off the north-east coast of Scotland. Deep in the peat soil around her new home, Tora discovers the body of a young woman with rune marks carved into her skin and a gaping hole where her heart once beat. Ignoring warnings to leave well alone, Tora uncovers terrifying links to a legend that might never have been confined to the pages of the story-books."
24342,Being Charlie,2015,insufficient sample,1.0,0.4166666666666667,12.0,Missing,Missing,"Charlie is a troublesome 18-year-old who breaks out of a youth drug treatment clinic, but when he returns home to Los Angeles, he's given an intervention by his parents and forced to go to an adult rehab. There, he meets a beautiful but troubled girl, Eva, and is forced to battle with drugs, elusive love and divided parents."
24343,Buddymoon,2016,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"When David is left by his fiancé just days before the wedding, Flula, his relentlessly upbeat best man, insists that the pair go on David's previously planned honeymoon: a seven-day backpacking trip through the breathtaking mountains of Oregon. Their adventures are bookended with passages from William Clark's diary describing his friendship with Meriwether Lewis and the terrain they crossed during their expedition."
24344,Team Foxcatcher,2016,Missing,Missing,Missing,Missing,Missing,Missing,"With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz."
24345,Patton Oswalt: Talking for Clapping,2016,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Patton Oswalt delivers a fresh hour plus of stand-up, covering everything from misery to defeat to hopelessness. It's his most upbeat special to date."
24346,Ogni maledetto Natale,2014,insufficient sample,1.0,Missing,Missing,Missing,Missing,Massimo Marinelli Lops and Giulia Colardo meet by chance in Rome and fall in love. Giulia asks Massimo to spend Christmas Eve with her family.
24347,Mio papÃ ,2014,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Lorenzo is a 35-year-old diver and an incurable Casanova. But one night, after having withdrawn with the beautiful Claudia, he comes across his little Matteo, the son of the woman. The presence of the child throws Lorenzo into a vortex of doubts and remorse that will lead the man to review his crushed sentimental conduct."
24349,Ti sposo ma non troppo,2014,Missing,Missing,insufficient sample,7.0,Missing,Missing,
24350,Nessuno mi pettina bene come il vento,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,
24351,Ratchet & Clank,2016,Missing,Missing,insufficient sample,9.0,Missing,Missing,"Ratchet and Clank tells the story of two unlikely heroes as they struggle to stop a vile alien named Chairman Drek from destroying every planet in the Solana Galaxy. When the two stumble upon a dangerous weapon capable of destroying entire planets, they must join forces with a team of colorful heroes called The Galactic Rangers in order to save the galaxy. Along the way they'll learn about heroism, friendship, and the importance of discovering one's own identity."
24352,Anita O'Day: The Life of a Jazz Singer,2007,Missing,Missing,Missing,Missing,Missing,Missing,"A tribute to jazz diva Anita O'Day, completed just weeks before her death in November 2006."
24353,The Beatles: The First U.S. Visit,1991,insufficient sample,2.0,Missing,Missing,Missing,Missing,"The Beatles First US Visit uniquely chronicles the inside story of the two remarkable weeks when Beatlemania first ignited America. The pioneering Maysles Brothers who filmed at the shoulders of John, Paul, George and Ringo, innovated an intimate documentary style of film-making which set the benchmark for rock and roll cinematography that remains to this day."
24355,Hip-Hop: Beyond Beats & Rhymes,2006,Missing,Missing,Missing,Missing,Missing,Missing,"Hip-Hop: Beyond Beats & Rhymes provides a riveting examination of manhood, sexism, and homophobia in hip-hop culture."
24356,Holidays,2016,insufficient sample,8.0,insufficient sample,9.0,Missing,Missing,"An anthology feature film that puts a uniquely dark and original spin on some of the most iconic and beloved holidays of all time by challenging our folklore, traditions and assumptions."
24357,The Death of Kevin Carter: Casualty of the Bang Bang Club,2004,Missing,Missing,Missing,Missing,Missing,Missing,"In 1994, a South African photojournalist received the Pulitzer Prize for his picture of a starving girl stalked by a vulture. Weeks later, he carried out a terrible, desperate act--an act that embodied the anguish of an entire nation."
24358,Hollands Licht,2003,Missing,Missing,Missing,Missing,Missing,Missing,"There's an ancient myth that the light in Holland is different from anywhere else, but it has never been put to the test. It's the legendary light we see in paintings."
24359,Eloquent Nude: The Love and Legacy of Edward Weston & Charis Wilson,2007,Missing,Missing,Missing,Missing,Missing,Missing,"She was beautiful, smart, and searching. He was an emerging genius in the world of photography. When they met, they fell instantly in love. Setting off across the West with camera and typewriter in the depths of the Great Depression, Charis Wilson and Edward Weston transformed photography, and each other. Now age 90, Charis Wilson recounts her years with Weston with great humor, candor, and some regret. Combining insight from leading scholars, rare archival images, and convincingly authentic reenactments, Eloquent Nude presents a remarkable true story of love and loss, travel and adventure, and an intimate look at the making of Modern photography. Written by Anonymous"
24360,Everything's Cool,2007,Missing,Missing,Missing,Missing,Missing,Missing,"In this documentary, filmmakers Daniel B. Gold and Judith Helfand (Blue Vinyl) follow a troupe of self-proclaimed global warming ""warriors"" on a mission to get the world to care about rising temperatures and melting polar ice caps. Taking a topic that's inherently serious and applying their signature blend of humor and emotional heft, Gold and Helfand advance the environmental dialogue in a surprisingly entertaining way."
24361,Inbrottet,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A married couple have dinner and discuss their future, they go to bed but soon they realize that someone is in the house. The crisis that follows this incident brings the couple closer together, but brings the relationship to a clash when reality comes knocking on the door. A movie about love and living with a secret."
24362,Short Fuse,2016,Missing,Missing,insufficient sample,2.0,Missing,Missing,"In this ticking clock action-thriller, a courier's last delivery of the day may also be the last day of his life. Strapped with explosives, he must fight for his life while trying to solve a mystery involving both his family and a criminal empire."
24363,Term Life,2016,insufficient sample,1.0,0.25,12.0,Missing,Missing,"If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours."
24364,Synchronicity,2015,insufficient sample,6.0,insufficient sample,5.0,Missing,Missing,"In this mind-bending 'Sci-Fi Noir' a daring physicist folds time to travel into the past, trying to stop a mysterious woman from stealing his invention. But once there, he uncovers a surprising truth about the machine, the woman, and his own fractured reality."
24365,Red Dot on the Ocean,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Red Dot on the Ocean is a riveting film about a troubled youth who becomes a sailing legend, earning two Guinness Records. Matt Rutherford was an angry teen with learning disabilities; a petty criminal who lived on the streets. Sailing saved him from a life of crime, or worse. Matt became the first to sail alone, without stopping around both Americas. His beat up boat was as tiny as his budget, yet he raised $120,000 for disabled sailors while braving icebergs, the Arctic and Cape Horn. After 309 days at sea, he returned to a hero's welcome and 30 dollars in the bank. He founded a non-profit that does ocean research. Matt's story makes us feel we can do more than we imagined."
24366,The Gits,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Filmmaker Kerri O'Kane's incisive documentary tracks the inception and ascent of Seattle-based post-punk band the Gits, whose rise to prominence was cut short by the shocking rape and murder of their fiery lead singer, Mia Zapata, in 1993. Featuring performance footage and reflective interviews with the remaining members of the Gits, O'Kane's labor of love celebrates Zapata's memory and the group's enduring legacy."
24367,Glass: A Portrait of Philip in Twelve Parts,2007,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"Academy Award®-nominated director Scott Hicks (""Shine"") documents an eventful year in the career and personal life of distinguished Western classical composer Philip Glass as he interacts with a number of friends and collaborators, who include Chuck Close, Ravi Shankar, and Martin Scorsese."
24369,The Holy Modal Rounders: Bound to Lose,2007,Missing,Missing,insufficient sample,2.0,Missing,Missing,A look back on the weird and wasted career of the Holy Modal Rounders.
24370,In Search of Mozart,2006,Missing,Missing,Missing,Missing,Missing,Missing,"Made to celebrate the 250th anniversary of Mozart's birth, IN SEARCH OF MOZART is the first feature-length documentary on Mozart's life. Produced with the world's leading orchestras and musicians, told through a 25,000 mile journey along every route Mozart followed, this detective story takes us to the heart of genius. Throughout, it is the music that takes center stage, with the jigsaw of Mozart's life fitting around it. With rigorous analysis from musicologists and experts such as Jonathan Miller, Cliff Eisen, Nicholas Till, Bayan Northcott and the late Stanley Sadie, a new, vivid impression of the composer emerges. It dispels the many common myths about Mozart's genius, health, relationships, death and character, to present a new image, very different from Milos Forman's 'Amadeus'."
24371,The Prince of Chess,2005,Missing,Missing,Missing,Missing,Missing,Missing,Follow the brilliant mind of 13 year old Chess Grand Master Magnus Carlsen
24373,A Life Among Whales,2005,insufficient sample,4.0,Missing,Missing,Missing,Missing,"Weaving together natural history and biography, this film is a fascinating exploration into the unique relationship between humans and whales as told by renowned whale biologist and activist Dr. Roger Payne. A pioneer in whale song research, Payne has passionately promoted the protection of these majestic sea creatures for four decades and continues to do so by studying ocean pollution."
24374,Unter Strom,2009,Missing,Missing,insufficient sample,5.0,Missing,Missing,
24375,Low: You May Need a Murderer,2008,Missing,Missing,Missing,Missing,Missing,Missing,"In almost fifteen years, Low became an institution on the indie and alternative scenes. Famous for their quiet, beautiful slow songs, and fascinating harmonies, as well as their religious background (core members Alan Sparhawk and Mimi Parker are Mormons). For this documentary, a film crew followed Alan and Mimi on tour, at home in Duluth, MN, in their church community, and as parents. It's more than an on-the-road or behind-the-scenes video. It shows Sparhawk as the ambivalent main character in an intriguing movie about religion, violence, conscience, and madness. It can also be seen as a touching love story."
24376,Lucky Luke,2009,insufficient sample,10.0,Missing,Missing,Missing,Missing,"Fearless gunslinger, Lucky Luke, is ordered by the President to bring peace to Daisy Town."
24377,Miles Electric - A Different Kind Of Blue,2004,Missing,Missing,Missing,Missing,Missing,Missing,"Documentary about Miles Davis' legendary gig at the Isle of Wight Festival, August 1970. Includes full live footage and recent interviews with band mates and others."
24378,Jane Wants a Boyfriend,2015,Missing,Missing,insufficient sample,4.0,Missing,Missing,A young woman with Asperger's tries to find her first boyfriend with a little help from her older sister.
24379,The Next Industrial Revolution,2002,Missing,Missing,Missing,Missing,Missing,Missing,
24380,A Note of Triumph: The Golden Age of Norman Corwin,2005,Missing,Missing,insufficient sample,3.0,Missing,Missing,"On May 8th, 1945, writer, director Norman Corwin broadcast ON A NOTE OF TRIUMPH, an unforgettable homage to the end of war in Europe. This film shines a light on a lost work of genius, and examines it's haunting resonance to today's current events."
24381,"The Old, Weird America: Harry Smith's Anthology of American Folk Music",2007,Missing,Missing,insufficient sample,7.0,Missing,Missing,"The Old, Weird America tracks the history of the Anthology of American Folk Music from its initial compilation of 78 records from rural Americana to its 1952 release on Folkways Records, the urban folk revival of the 1960s, and its continuing influence on contemporary music."
24382,Kicking Off,2016,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,"Kicking Off starts with the most important game of the season. Loyal fans Wigsy and Cliff watch in trepidation as their football team score the goal that will save them from relegation. Victory is bliss as a chorus of supporters chant and cry with elation. However, this frenzy of happiness quickly turns ugly as the referee disallows the deciding goal. With their hearts and fists pumping, adrenalin running and fury racing through their bloodstream, the fans take matters into their own hands and Cliff makes the fatal mistake of planning while intoxicated. Wigsy, a confirmed idiot, follows through with the said plan and in the darkest hours of the night he commits a crime that will cause chaos and catastrophe for him and his best mate Cliff. Kicking Off is cleverly filmed with split screen shots and slow motion montages. The characters are lovable thugs who will leave you laughing and grimacing at their lack of common sense.  The beautiful game just got ugly."
24383,Dead Shadows,2012,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Dead Shadows tells the terrifying story about a young man, Chris, whose parents were brutally killed 11 years ago, on the same day that the comet of Haley could be seen from earth. Tonight, a new comet is going to appear and everyone in Chris’s building are getting ready for a big apocalypse party to celebrate the event. As the night falls, Chris starts to discover that people are acting strange and it seems to somehow be connected to the comet. People are becoming disoriented and violent and it doesn’t take long before they start mutating into something from beyond this world."
24385,Prora,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Prora, on the Baltic Sea. Mysterious, endless. In this deserted former Nazi holiday camp and communist military complex, teenagers Jan and Matthieu embark on an adventure that puts their friendship at risk."
24388,Prater,2007,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Ulrike Ottinger’s documentary Prater (Austria-Germany), a half-decade in the making, chronicles over the past century and more the attractions that contributed to the rise and fall of Prater, the world’s oldest amusement park."
24389,Tracking Down Maggie,1994,Missing,Missing,Missing,Missing,Missing,Missing,"Tracking Down Maggie is a 1994 documentary film by Nick Broomfield about former British Prime Minister Margaret Thatcher. What begins as a genuine attempt to get an interview with the so-called 'Iron Lady' quickly turns into a game of cat-and-mouse in the United States, the filmmaker snubbed at every turn. Aside from the comedy of Broomfield's repeatedly failing attempts to gain access, the film discusses the accusations that Thatcher's son, Mark, used his mother's connections to effect arms deals in Saudi Arabia."
24390,Heshang Aiqing,2008,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"An ancestral city; through its delicious botanical garden and its branched canals, we observe the clues and traces of its ancient culture. Two couples of men and women, former lovers, meet again one year later. The yesterday's breath of youth is still perceptible in their conversations. Is it still possible for us to love? Does youth really have an end? Like the networks linking the old city, what type of ecological existence does their culture require?  Written by Venice Film Festival"
24393,Der Unfisch,1997,Missing,Missing,insufficient sample,7.0,Missing,Missing,"Sophie ""inherits"" her uncle's preserved whale and finds out that whoever sleeps in the whale's belly with her will be granted one wish, causing chaos and hatred in the village."
24394,Daughter... Father... Daughter,2011,Missing,Missing,Missing,Missing,Missing,Missing,"The solitary existence of three sisters living in the traditional central western region of Iran, where the occasional traveling salesman serves as a distraction from the general monotony."
24395,Vulgar Fractions,2011,Missing,Missing,Missing,Missing,Missing,Missing,Vulgar Fractions ostensibly begins as a physical exploration of seven unique state intersections along Nebraska...
24396,Destino,2003,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,"To a song of love lost and rediscovered, a woman sees and undergoes surreal transformations. From the melting clocks and hourglass sand, to the figure rendered in strips, to the character covered in eyeballs, the style and themes of Dalí are clearly recognizable throughout.  Destino is an animated short film released in 2003 by The Walt Disney Company. Destino is unique in that its production originally began in 1945, 58 years before its eventual completion. The project was originally a collaboration between Walt Disney and Spanish Surrealist painter Salvador Dalí, and features music written by Mexican songwriter Armando Dominguez and performed by Dora Luz. It was included in the Animation Show of Shows in 2003."
24397,The Girl and the Fox,2011,Missing,Missing,Missing,Missing,Missing,Missing,"Ilona is a nine-year-old girl who lives in the wilderness with her mother and father. Food is running low, and when a mysterious fox starts killing their livestock, she has no choice but to track down the strange creature in order to ensure the survival of her family."
